customer_id,dob,age,age_imputed,gender,location,account_balance,tx_count,total_spend
C1041474,1969-02-14,47,47,F,JAIPUR,4416.86,2,3668.65
C1040852,1955-10-02,61,61,M,BANGALORE,43543.77,1,491.11
C1025400,1978-06-10,38,38,M,MUMBAI,11156.02,1,4747.05
C1012163,1966-06-09,50,50,F,JAIPUR,17104.28,1,38.04
C1004890,1985-07-08,31,31,F,BANGALORE,76253.66,3,1942.75
C1031163,1956-04-08,60,60,M,MUMBAI,30337.11,1,67.12
C1009408,1995-11-03,21,21,F,SURAT,8445.90,2,3316.70
C1026659,1972-01-04,44,44,UNKNOWN,HYDERABAD,7312.23,2,6076.89
C1037353,1961-12-17,55,55,M,HYDERABAD,20511.34,2,1089.07
C1025424,1985-02-16,31,31,M,MUMBAI,10104.04,4,1801.70
C1015558,1957-09-15,59,59,M,SURAT,104481.05,1,92.12
C1038326,1964-10-01,52,52,M,NEW DELHI,21756.98,3,1002.02
C1008192,1982-04-22,34,34,M,HYDERABAD,35217.85,4,3751.28
C1004368,1979-10-25,37,37,M,MUMBAI,20009.95,3,4389.92
C1023085,1956-07-07,60,60,M,BANGALORE,11561.92,1,247.13
C1003490,1973-09-17,43,43,M,GURGAON,46178.32,1,141.73
C1006197,1975-09-01,41,41,M,KOLKATA,27621.55,5,1338.02
C1045298,1996-12-01,20,20,M,THANE,8885.06,4,5466.07
C1034426,,,42,F,PUNE,10315.41,2,2559.85
C1046770,1969-07-02,47,47,M,HYDERABAD,5602.09,4,5842.75
C1015216,1998-12-02,18,18,M,NEW DELHI,46245.08,1,487.86
C1008477,1975-12-13,41,41,M,MUMBAI,14693.27,1,5103.55
C1039452,1984-06-23,32,32,M,NEW DELHI,10075.63,2,1718.54
C1022965,,,42,M,THANE,3087.19,3,1373.31
C1031196,1994-02-22,22,22,M,NEW DELHI,13299.25,4,3220.99
C1026607,1964-03-09,52,52,M,BANGALORE,7032.58,3,926.36
C1029293,1997-01-21,19,19,F,BANGALORE,16611.30,2,260.66
C1039762,1979-07-17,37,37,M,BANGALORE,13545.09,4,2135.68
C1001124,1983-01-12,33,33,F,PUNE,923.42,1,695.60
C1024028,1994-04-14,22,22,M,AHMEDABAD,3792.66,2,1107.42
C1048134,1974-11-23,42,42,M,CHENNAI,11555.25,1,334.16
C1012787,,,42,F,GURGAON,2650.28,3,493.47
C1042616,1981-08-15,35,35,F,MUMBAI,57272.68,4,4407.69
C1011113,1988-09-03,28,28,F,CHENNAI,7138.14,2,659.74
C1028878,1966-06-10,50,50,F,NOIDA,13605.85,2,2240.89
C1030529,1995-12-25,21,21,M,HYDERABAD,34971.81,1,3896.87
C1001659,1973-09-01,43,43,M,GURGAON,58009.25,2,3826.27
C1047116,1982-10-23,34,34,M,GURGAON,9568.81,1,222.19
C1002716,1971-11-20,45,45,F,NOIDA,29028.10,1,6897.61
C1043087,1960-11-19,56,56,F,NEW DELHI,26179.56,3,1310.53
C1011911,1996-10-25,20,20,M,MUMBAI,216055.67,2,976.04
C1039289,1963-12-24,53,53,M,HYDERABAD,16772.89,1,627.16
C1024288,1998-07-23,18,18,M,MUMBAI,8439.22,2,1018.56
C1035662,,,42,M,INDORE,275746.47,3,1316.48
C1034009,1964-01-04,52,52,M,BANGALORE,5023.45,1,179.65
C1034884,1984-01-28,32,32,M,BANGALORE,33691.75,3,1774.41
C1034252,1979-01-01,37,37,M,NEW DELHI,17383.27,2,1370.89
C1001319,1996-10-09,20,20,M,MUMBAI,21241.11,1,601.37
C1015273,1988-10-17,28,28,M,PATNA,26034.13,2,455.34
C1022685,1991-07-04,25,25,M,THANE,13887.87,2,1715.80
C1024728,1961-04-27,55,55,M,BANGALORE,8727.61,2,730.18
C1002776,,,42,F,BANGALORE,11624.87,1,1210.66
C1019328,1979-02-25,37,37,M,PUNE,10335.86,1,375.52
C1024169,1977-06-17,39,39,M,MUMBAI,8782.74,1,288.41
C1037858,1998-10-12,18,18,F,JAIPUR,52092.92,4,1666.01
C1011049,,,42,F,AHMEDABAD,11712.72,1,101.48
C1025006,1951-10-17,65,65,M,PUNE,10880.59,3,3055.35
C1029303,,,42,M,GURGAON,62764.68,2,841.04
C1027771,1988-06-08,28,28,M,PUNE,6391.06,1,1882.28
C1033295,1968-08-17,48,48,M,MUMBAI,4937.25,3,4186.23
C1004989,1990-05-21,26,26,M,CHENNAI,29991.13,3,5310.68
C1010954,1977-03-24,39,39,F,GURGAON,12092.27,2,2687.69
C1046740,1951-12-01,65,65,M,BANGALORE,7063.57,1,762.08
C1030400,1990-11-21,26,26,M,BANGALORE,12490.63,1,607.80
C1016918,1962-10-05,54,54,F,HYDERABAD,160289.98,4,2208.16
C1046688,1980-07-17,36,36,F,NEW DELHI,12561.66,2,306.38
C1011538,,,42,M,MUMBAI,309163.70,2,628.01
C1001222,1965-08-20,51,51,F,NOIDA,34147.82,1,2293.50
C1036851,1969-01-16,47,47,M,PUNE,20187.14,4,3434.21
C1042066,1980-08-06,36,36,M,HYDERABAD,31499.63,1,286.18
C1000465,1964-12-13,52,52,M,BANGALORE,51790.11,1,256.68
C1008056,1955-09-13,61,61,M,NEW DELHI,9716.49,2,1011.73
C1023944,1971-05-13,45,45,M,NOIDA,11406.13,1,207.76
C1031739,1990-02-10,26,26,F,MUMBAI,29100.02,1,192.07
C1031187,1970-07-03,46,46,M,MUMBAI,6983.63,2,977.05
C1005148,1989-09-22,27,27,F,THANE,109184.72,1,468.64
C1045012,1987-04-22,29,29,M,THANE,13282.65,6,3975.83
C1030125,1953-01-20,63,63,F,NEW DELHI,22310.59,1,849.38
C1010379,1991-08-02,25,25,M,BANGALORE,128626.43,1,261.30
C1044040,1965-07-08,51,51,M,BANGALORE,21768.18,3,1291.80
C1024164,1958-06-03,58,58,M,KOLKATA,9055.87,2,3757.91
C1048142,1957-02-27,59,59,M,CHENNAI,26888.33,2,530.47
C1008965,1978-04-07,38,38,M,PUNE,6349.41,1,494.33
C1049173,1954-04-06,62,62,M,NEW DELHI,36282.81,2,2551.25
C1022019,1995-09-06,21,21,F,BANGALORE,52060.81,2,1055.41
C1036852,1987-04-13,29,29,M,PUNE,739252.51,2,1487.27
C1029298,1993-03-06,23,23,UNKNOWN,PUNE,27197.74,1,155.93
C1012062,1975-11-04,41,41,M,NOIDA,117960.91,1,705.06
C1048438,1991-09-22,25,25,M,BANGALORE,29099.55,1,391.12
C1045705,,,42,M,PATNA,8648.55,1,487.17
C1008409,1996-01-07,20,20,M,BANGALORE,40329.31,3,2149.64
C1007036,1986-09-26,30,30,F,BANGALORE,3897.74,2,2444.86
C1018127,1990-08-17,26,26,M,GURGAON,30989.45,1,2469.27
C1044566,1974-03-05,42,42,M,HYDERABAD,26303.12,2,551.29
C1008758,1976-04-13,40,40,M,CHENNAI,8250.36,2,2779.65
C1021622,1962-03-07,54,54,M,MUMBAI,12817.24,1,1779.20
C1018916,1985-04-01,31,31,M,BANGALORE,6932.87,2,618.41
C1017548,,,42,M,MUMBAI,12807.64,3,2088.81
C1017850,,,42,F,KOLKATA,6832.58,2,226.32
C1023311,1992-09-21,24,24,M,BANGALORE,10971.15,2,1720.61
C1013279,1980-10-08,36,36,M,CHENNAI,32778.82,1,1089.56
C1042483,1988-05-23,28,28,F,NEW DELHI,4599.02,2,1386.25
C1014425,1985-04-03,31,31,F,NEW DELHI,6760.95,4,1828.80
C1025825,1971-03-18,45,45,M,MUMBAI,3399.45,2,495.62
C1046944,1981-12-26,35,35,M,GURGAON,8936.00,2,830.70
C1012814,1974-12-19,42,42,F,BANGALORE,75864.73,2,112.26
C1013477,1990-02-02,26,26,M,NEW DELHI,6599.00,5,7264.58
C1031031,1955-03-15,61,61,F,BANGALORE,7557.69,3,1419.15
C1010704,1994-08-17,22,22,M,CHENNAI,12146.16,1,450.00
C1036755,1967-12-23,49,49,M,NEW DELHI,164841.44,4,488.45
C1034006,1951-04-20,65,65,M,KOLKATA,2718.52,3,3604.91
C1037019,1968-09-20,48,48,F,NEW DELHI,12555.19,1,385.97
C1018492,1981-03-23,35,35,M,CHENNAI,7431.29,1,193.69
C1030565,1983-07-05,33,33,M,LUCKNOW,94921.58,2,957.17
C1010688,1982-02-04,34,34,M,KOLKATA,3629.66,1,242.25
C1008611,1988-04-02,28,28,M,MUMBAI,6307.39,1,789.47
C1042485,1957-05-16,59,59,F,MUMBAI,35032.54,2,396.92
C1017393,1991-11-04,25,25,M,NEW DELHI,30531.35,2,432.83
C1018068,1976-01-25,40,40,M,GURGAON,13797.16,1,842.45
C1034801,1988-06-14,28,28,M,BANGALORE,110533.00,3,1713.11
C1011511,1955-01-28,61,61,F,CHENNAI,12067.13,5,2112.50
C1022598,,,42,M,NEW DELHI,78945.70,1,882.59
C1026890,1991-05-25,25,25,M,PUNE,20417.99,5,2278.49
C1003733,1982-10-25,34,34,F,CHENNAI,108990.14,3,1218.32
C1013371,1997-06-09,19,19,M,PUNE,7139.42,3,3880.71
C1002947,1955-06-21,61,61,M,GURGAON,26337.40,1,987.28
C1034851,1964-07-06,52,52,M,HYDERABAD,2497.52,1,1961.97
C1009532,1986-06-13,30,30,M,MUMBAI,45514.78,2,6225.14
C1014968,1977-03-23,39,39,M,BANGALORE,8139.37,3,1150.02
C1025467,1964-07-17,52,52,M,MUMBAI,126788.87,2,3355.92
C1028591,,,42,M,MUMBAI,7257.30,2,348.84
C1044161,1971-05-16,45,45,M,BANGALORE,8971.45,2,11272.20
C1018689,1960-11-26,56,56,F,PUNE,24082.56,1,101.45
C1040171,1988-12-13,28,28,M,MUMBAI,28245.05,2,671.63
C1019372,,,42,M,MUMBAI,9484.87,2,572.12
C1030251,1991-04-12,25,25,M,KOLKATA,23127.36,2,1873.83
C1037709,1978-10-24,38,38,M,MUMBAI,15673.37,3,3434.65
C1012190,1983-07-21,33,33,M,MUMBAI,43762.52,1,1709.32
C1012687,1953-02-21,63,63,F,AHMEDABAD,36717.10,1,30.22
C1020609,1962-01-10,54,54,M,MUMBAI,15079.85,4,8678.74
C1006511,1954-03-09,62,62,M,CHENNAI,21205.98,2,804.88
C1002300,,,42,M,PATNA,32492.53,2,2401.73
C1033410,1990-07-04,26,26,M,NEW DELHI,6844.81,2,935.69
C1006084,1990-05-02,26,26,M,PUNE,21204.33,1,208.57
C1043634,1976-10-03,40,40,M,BANGALORE,21931.32,2,875.89
C1038020,1971-01-20,45,45,M,BANGALORE,24090.64,2,1091.52
C1014680,1981-06-19,35,35,M,HYDERABAD,39641.99,1,3836.66
C1039192,1951-07-13,65,65,M,BANGALORE,2421.79,1,381.18
C1014720,1976-08-26,40,40,M,BANGALORE,11911.63,3,1947.55
C1048707,1984-12-08,32,32,M,BANGALORE,3699.71,3,696.97
C1004993,1986-10-21,30,30,F,MUMBAI,5736.82,1,1957.63
C1016103,1959-05-24,57,57,M,BANGALORE,12453.04,2,499.38
C1039958,1965-09-07,51,51,M,LUCKNOW,10151.79,1,198.45
C1044615,1972-01-17,44,44,F,BANGALORE,22466.63,2,3489.48
C1005508,1955-06-07,61,61,F,AHMEDABAD,6473.50,1,840.60
C1010568,1954-01-10,62,62,M,NOIDA,25578.91,3,3859.92
C1033887,1988-10-06,28,28,M,CHENNAI,75732.42,1,727.33
C1003104,1992-08-02,24,24,M,CHENNAI,770755.53,3,1066.97
C1005370,1985-10-09,31,31,F,HYDERABAD,11569.68,2,1807.87
C1019768,1987-06-14,29,29,F,MUMBAI,22437.68,2,1994.92
C1027460,,,42,M,SURAT,14173.98,2,3300.52
C1041319,1952-02-18,64,64,M,GURGAON,17633.99,3,11830.99
C1031201,1958-11-27,58,58,F,MUMBAI,13337.55,1,200.87
C1031543,1962-01-16,54,54,M,INDORE,16510.73,3,2762.55
C1015764,1966-09-26,50,50,M,CHENNAI,520843.99,2,999.89
C1012239,1996-01-07,20,20,M,BANGALORE,10273.48,1,272.84
C1006309,1987-09-12,29,29,F,SURAT,17025.83,1,270.94
C1014128,1957-03-07,59,59,M,HYDERABAD,65621.95,4,922.39
C1018699,1957-02-13,59,59,M,CHENNAI,152661.43,4,1237.43
C1000128,1982-12-18,34,34,M,CHENNAI,55856.62,1,237.22
C1024091,1985-09-06,31,31,M,HYDERABAD,29458.92,2,3112.36
C1013941,1953-12-28,63,63,M,NOIDA,20822.81,1,1036.88
C1037934,1997-01-21,19,19,M,HYDERABAD,19950.80,2,2307.53
C1049210,1961-02-06,55,55,F,HYDERABAD,6662.28,1,87.13
C1016884,1966-10-01,50,50,M,INDORE,48671.01,4,2657.02
C1021493,1983-09-24,33,33,M,MUMBAI,71598.82,1,57.90
C1014158,1976-07-04,40,40,M,MUMBAI,56775.07,1,898.95
C1022182,1969-01-04,47,47,M,NEW DELHI,16802.00,2,1102.24
C1038716,1995-10-10,21,21,M,KOLKATA,62214.82,2,1556.99
C1023242,1960-12-25,56,56,M,INDORE,3230.62,1,611.81
C1024822,1963-08-17,53,53,M,NEW DELHI,60253.04,2,1038.77
C1046911,1954-09-05,62,62,UNKNOWN,PUNE,33924.08,2,728.17
C1005740,1983-07-23,33,33,M,GURGAON,50104.51,4,1205.01
C1026937,1990-08-05,26,26,F,THANE,8716.60,2,805.25
C1043082,1958-04-15,58,58,M,NOIDA,16725.89,1,1231.72
C1031700,1960-11-06,56,56,F,HYDERABAD,14839.97,1,393.45
C1047046,,,42,F,NEW DELHI,1025.69,1,282.46
C1031521,1958-12-02,58,58,M,LUCKNOW,21535.02,2,723.58
C1048671,1975-03-07,41,41,M,INDORE,17119.20,2,379.73
C1037663,1973-11-02,43,43,M,MUMBAI,29929.74,4,2110.27
C1047620,1961-08-04,55,55,M,NOIDA,9277.70,1,1433.79
C1046132,1978-07-05,38,38,M,JAIPUR,19478.68,1,219.44
C1004583,1983-05-23,33,33,M,GURGAON,27950.16,1,542.24
C1016583,1951-07-21,65,65,F,HYDERABAD,9901.58,1,634.00
C1008660,,,42,M,BANGALORE,8067.21,3,1909.13
C1030907,1971-08-14,45,45,M,SURAT,21762.47,2,274.74
C1047623,1996-04-06,20,20,M,BANGALORE,62441.35,1,1148.59
C1021638,1967-07-20,49,49,M,CHENNAI,76738.25,3,2955.31
C1037913,1977-12-03,39,39,M,LUCKNOW,19471.00,3,1527.01
C1001228,1998-07-21,18,18,M,PUNE,3290.87,3,780.27
C1038790,1993-07-15,23,23,M,MUMBAI,7662.54,2,681.52
C1020758,1963-12-08,53,53,M,MUMBAI,2503.59,2,699.65
C1030113,1991-12-11,25,25,M,NEW DELHI,11911.33,2,1972.09
C1023953,1977-10-21,39,39,M,PUNE,12225.49,2,1968.64
C1023997,1968-04-25,48,48,F,MUMBAI,30640.49,1,25.54
C1020014,,,42,F,NOIDA,11931.41,1,791.70
C1026742,1968-12-08,48,48,F,AHMEDABAD,89030.05,1,286.53
C1023814,1952-07-09,64,64,F,MUMBAI,13380.04,2,2785.67
C1042230,,,42,F,PUNE,7856.14,3,3259.39
C1023670,1989-05-23,27,27,M,HYDERABAD,28996.16,1,405.56
C1018656,1981-01-11,35,35,F,THANE,3815.06,3,1076.12
C1042807,1989-11-08,27,27,M,NEW DELHI,41721.12,5,8834.15
C1029802,1952-09-12,64,64,F,BANGALORE,30187.68,2,698.05
C1038391,1980-03-21,36,36,M,PUNE,9695.73,2,1416.38
C1007658,,,42,F,PUNE,33585.87,2,1605.77
C1016165,1989-03-14,27,27,M,CHENNAI,46199.66,2,608.79
C1022211,1998-06-23,18,18,F,LUCKNOW,108643.79,2,1377.89
C1005237,1983-08-28,33,33,M,THANE,129972.57,3,1535.72
C1033235,1988-07-17,28,28,F,JAIPUR,20409.31,2,469.64
C1019073,,,42,M,KOLKATA,8590.07,3,1154.82
C1024918,1995-07-28,21,21,M,MUMBAI,12421.50,2,581.87
C1030363,1998-09-14,18,18,F,CHENNAI,23842.94,2,553.07
C1033257,,,42,M,BANGALORE,13944.18,1,127.23
C1001517,1988-03-10,28,28,M,BANGALORE,69948.95,7,6454.41
C1032346,1976-01-07,40,40,M,BANGALORE,67149.80,2,1926.50
C1042409,1966-09-15,50,50,M,NEW DELHI,15124.09,1,124.55
C1026249,1956-09-25,60,60,M,MUMBAI,11051.95,3,2069.68
C1040595,1991-02-28,25,25,M,HYDERABAD,8719.01,2,1682.40
C1023903,1962-03-06,54,54,M,THANE,2445.74,2,783.32
C1024499,1957-06-01,59,59,M,HYDERABAD,6773.14,2,1204.37
C1025390,1981-01-16,35,35,M,NEW DELHI,6352.08,1,2535.97
C1006833,1954-09-21,62,62,M,GURGAON,50770.57,3,1523.12
C1018076,1979-11-27,37,37,M,NEW DELHI,26660.32,1,1814.57
C1038895,1992-05-07,24,24,F,PUNE,20312.71,3,2263.43
C1045388,1978-04-27,38,38,M,BANGALORE,21786.01,1,74.10
C1015974,1985-09-01,31,31,M,MUMBAI,64677.32,1,295.57
C1011324,1986-02-16,30,30,F,GURGAON,7953.22,4,1384.02
C1011895,1953-11-24,63,63,M,INDORE,11620.51,1,167.64
C1001077,,,42,M,MUMBAI,4158.61,4,1826.92
C1037189,1997-07-27,19,19,F,KOLKATA,10688.31,1,138.54
C1036325,1959-08-07,57,57,M,HYDERABAD,4989.43,3,1238.43
C1011208,1955-11-15,61,61,M,GURGAON,3685.47,2,2851.05
C1025463,1989-11-22,27,27,M,MUMBAI,16516.14,1,357.79
C1012450,,,42,M,NEW DELHI,11337.31,2,872.89
C1032302,1952-05-10,64,64,M,NEW DELHI,17513.72,1,227.93
C1038808,1952-09-25,64,64,M,HYDERABAD,14210.59,1,63.80
C1041547,1974-02-17,42,42,M,BANGALORE,4162.83,2,1330.69
C1013926,,,42,F,MUMBAI,11776.97,2,3768.99
C1039150,1996-05-21,20,20,F,PUNE,53368.55,2,1007.12
C1000014,1981-05-24,35,35,M,CHENNAI,10953.42,1,280.23
C1041363,1975-01-26,41,41,F,MUMBAI,4306.08,3,1151.73
C1028867,,,42,M,LUCKNOW,8867.82,3,3213.11
C1047859,1984-02-18,32,32,M,NEW DELHI,10401.04,1,282.27
C1020717,1973-08-17,43,43,F,NEW DELHI,1591.05,1,289.52
C1025207,1966-06-14,50,50,M,MUMBAI,10215.22,1,120.49
C1019004,1959-05-13,57,57,F,MUMBAI,14020.94,3,7266.72
C1017885,1985-12-11,31,31,M,PUNE,13254.80,4,2790.36
C1015492,1957-12-09,59,59,M,MUMBAI,10893.91,1,198.91
C1032952,1969-04-19,47,47,F,SURAT,3406.61,1,147.04
C1015698,1959-03-12,57,57,M,HYDERABAD,246082.09,3,3051.59
C1001574,1987-11-25,29,29,UNKNOWN,CHENNAI,8771.65,3,1043.03
C1036498,1983-10-02,33,33,F,HYDERABAD,2346.40,3,3109.74
C1045702,1987-09-02,29,29,F,LUCKNOW,23010.34,2,1251.00
C1044032,1970-06-24,46,46,M,CHENNAI,13583.30,3,2315.36
C1007657,,,42,M,CHENNAI,16537.01,3,1147.77
C1010880,1966-07-01,50,50,M,BANGALORE,33319.56,1,403.87
C1007114,1975-02-11,41,41,M,NOIDA,22247.82,2,2476.14
C1022232,,,42,M,JAIPUR,62720.48,2,747.73
C1001313,1975-03-15,41,41,F,MUMBAI,10074.43,1,373.61
C1027707,1970-10-22,46,46,M,BANGALORE,17070.15,1,434.81
C1039751,,,42,M,GURGAON,108827.92,1,1082.95
C1030735,,,42,M,NEW DELHI,5662.63,3,10131.63
C1004191,1960-03-14,56,56,M,BANGALORE,11457.59,1,282.52
C1013841,1998-09-15,18,18,F,SURAT,36213.87,1,850.61
C1020454,,,42,M,KOLKATA,9566.84,4,2880.02
C1002734,1980-06-13,36,36,M,MUMBAI,11076.59,2,1401.85
C1041983,,,42,F,AHMEDABAD,174858.55,1,386.38
C1019573,1983-12-24,33,33,M,THANE,15926.41,1,623.32
C1004408,,,42,M,CHENNAI,35388.36,3,3565.21
C1009551,1995-11-27,21,21,M,LUCKNOW,9168.46,2,1433.90
C1048960,1971-04-03,45,45,M,NEW DELHI,18111.33,1,327.00
C1042306,1998-10-19,18,18,F,SURAT,19753.90,3,3206.34
C1027745,1982-06-19,34,34,M,CHENNAI,4935.57,1,714.69
C1040019,1972-12-12,44,44,F,NEW DELHI,17478.17,2,6616.97
C1048955,1984-06-28,32,32,M,MUMBAI,7563.01,1,191.17
C1015685,1965-05-07,51,51,M,THANE,13752.97,3,4961.03
C1031611,1977-11-09,39,39,M,THANE,5701.81,2,2051.85
C1007572,1972-05-07,44,44,M,MUMBAI,44056.32,1,352.30
C1010443,1965-10-09,51,51,F,CHENNAI,7647.58,2,2767.51
C1039712,1995-03-12,21,21,M,PUNE,2946.91,2,2601.98
C1029001,1980-12-14,36,36,M,MUMBAI,4138.24,1,2380.70
C1010684,1998-02-05,18,18,M,MUMBAI,31128.61,1,336.32
C1038246,1957-03-01,59,59,M,KOLKATA,65632.47,1,13.97
C1006599,1960-04-28,56,56,M,HYDERABAD,34875.34,2,1909.22
C1049630,,,42,M,LUCKNOW,6099.79,2,1592.82
C1000182,1954-06-02,62,62,M,SURAT,72883.27,2,1043.43
C1009733,1976-08-10,40,40,M,GURGAON,2613.93,3,2098.29
C1041364,1963-08-14,53,53,M,LUCKNOW,7283.03,2,170.48
C1026704,1959-02-01,57,57,F,PUNE,11238.44,1,3525.40
C1009706,1955-05-16,61,61,M,BANGALORE,30922.77,3,754.07
C1017666,1980-08-14,36,36,F,PUNE,7937.39,2,1159.53
C1034050,1962-04-19,54,54,M,MUMBAI,6592.86,2,5498.19
C1017369,1955-01-25,61,61,M,PUNE,41867.69,3,4075.22
C1003320,,,42,F,HYDERABAD,56627.57,2,1180.21
C1037741,1987-09-08,29,29,M,BANGALORE,5596.49,2,758.80
C1021156,1986-10-06,30,30,M,SURAT,5065.82,3,5219.96
C1007547,1951-07-05,65,65,F,MUMBAI,3627.81,1,193.58
C1039824,1971-08-02,45,45,M,CHENNAI,6551.55,3,806.05
C1039950,1953-09-19,63,63,M,BANGALORE,8217.14,4,969.30
C1028484,1997-10-05,19,19,M,BANGALORE,6825.61,2,1955.66
C1003079,1960-11-13,56,56,M,BANGALORE,10349.95,2,267.05
C1014048,1976-12-25,40,40,M,HYDERABAD,5572.79,4,3282.13
C1015516,1995-03-02,21,21,M,KOLKATA,71898.89,1,3924.75
C1015438,1976-06-01,40,40,F,MUMBAI,20173.70,2,4584.19
C1004874,,,42,F,MUMBAI,36114.60,2,4183.23
C1046663,1957-01-07,59,59,F,MUMBAI,25470.80,1,119.93
C1049007,1959-05-25,57,57,M,NOIDA,2484.96,2,983.45
C1028415,1968-11-28,48,48,M,HYDERABAD,39786.84,3,801.02
C1048451,1972-10-16,44,44,M,KOLKATA,11736.82,1,550.36
C1041278,1969-06-19,47,47,F,BANGALORE,16784.15,1,627.76
C1011845,1953-12-10,63,63,M,GURGAON,111284.25,1,2330.19
C1008804,,,42,F,PATNA,3274.41,3,1169.13
C1002299,1970-10-26,46,46,M,MUMBAI,11632.14,1,266.54
C1034464,1996-12-21,20,20,F,MUMBAI,37252.37,1,75.43
C1042186,1968-02-01,48,48,M,MUMBAI,52564.85,2,934.59
C1048280,1988-12-21,28,28,F,MUMBAI,4941.19,1,103.19
C1042312,1997-09-18,19,19,M,NEW DELHI,18204.17,2,1424.57
C1004844,1953-01-03,63,63,M,MUMBAI,7791.15,2,2199.16
C1020006,1962-07-22,54,54,M,KOLKATA,6346.18,1,352.60
C1033034,1963-06-08,53,53,M,GURGAON,3793.20,1,1097.35
C1006815,1980-11-14,36,36,M,NEW DELHI,33012.24,1,212.42
C1045912,1971-06-27,45,45,F,CHENNAI,26686.57,5,2486.69
C1022837,1985-05-05,31,31,M,CHENNAI,8586.67,2,2352.59
C1036527,1958-03-23,58,58,UNKNOWN,NOIDA,81772.54,1,1957.90
C1037672,1989-03-05,27,27,M,BANGALORE,4102.08,1,185.36
C1005969,1994-06-02,22,22,M,MUMBAI,21618.83,2,1634.03
C1049399,1956-09-28,60,60,M,BANGALORE,66324.30,1,181.38
C1013949,1996-08-19,20,20,M,MUMBAI,3662.26,1,795.53
C1005358,1978-11-25,38,38,M,HYDERABAD,10929.55,2,1659.12
C1034427,1973-08-10,43,43,F,NOIDA,4521.76,1,546.84
C1026024,1987-06-16,29,29,M,BANGALORE,44328.10,1,983.38
C1048605,1986-09-03,30,30,M,CHENNAI,45326.61,1,144.48
C1040486,1971-07-16,45,45,M,CHENNAI,36599.01,2,2689.64
C1018944,1975-10-28,41,41,F,THANE,33858.37,2,1143.57
C1009348,1988-07-24,28,28,F,BANGALORE,17240.98,2,713.16
C1045091,1952-02-02,64,64,M,HYDERABAD,103768.80,3,5114.77
C1047833,,,42,F,NOIDA,3363.47,2,3327.55
C1002788,1986-06-22,30,30,M,NOIDA,68256.74,2,360.25
C1026092,1989-06-09,27,27,M,HYDERABAD,10485.46,2,2417.56
C1033678,1969-09-17,47,47,M,HYDERABAD,33599.24,1,716.73
C1029786,1979-09-06,37,37,M,JAIPUR,90062.19,1,120.49
C1000101,1980-04-15,36,36,M,NEW DELHI,9495.41,1,368.14
C1031313,1991-12-09,25,25,M,JAIPUR,11037.16,1,3871.30
C1043929,1971-02-02,45,45,M,GURGAON,4684.34,2,333.81
C1034633,,,42,M,SURAT,12207.25,2,6988.01
C1033641,,,42,F,PUNE,29116.49,2,369.44
C1030214,1969-02-04,47,47,F,JAIPUR,15109.63,2,122.01
C1025912,1994-09-09,22,22,M,PUNE,10102.54,1,475.20
C1047974,1990-07-18,26,26,M,BANGALORE,8293.99,2,760.41
C1010617,1961-08-19,55,55,M,GURGAON,9168.61,1,2267.02
C1009494,1951-07-02,65,65,M,MUMBAI,22139.95,5,2104.91
C1038492,1990-06-17,26,26,M,HYDERABAD,16520.61,2,12128.27
C1042972,1968-02-08,48,48,F,NEW DELHI,12778.94,2,224.62
C1016974,1977-01-28,39,39,M,KOLKATA,11214.77,1,1648.75
C1043921,1996-10-23,20,20,F,HYDERABAD,35760.45,4,2320.38
C1043857,1973-03-27,43,43,M,LUCKNOW,33407.22,2,1262.71
C1034224,1981-07-25,35,35,M,BANGALORE,23143.76,2,1134.67
C1042240,1985-10-03,31,31,F,BANGALORE,21595.48,2,974.47
C1042646,1994-08-15,22,22,M,HYDERABAD,34662.20,2,527.72
C1026722,1954-03-06,62,62,M,BANGALORE,25102.06,1,178.54
C1011761,1960-02-28,56,56,M,NEW DELHI,13835.96,2,559.96
C1044384,1952-03-01,64,64,F,NEW DELHI,2668.67,2,298.43
C1003457,1956-09-17,60,60,M,GURGAON,7846.42,3,909.23
C1048996,1966-09-26,50,50,F,NEW DELHI,5868.66,2,629.68
C1029626,1998-10-27,18,18,M,CHENNAI,10276.13,1,478.59
C1038786,1951-05-19,65,65,M,BANGALORE,7290.03,1,325.14
C1025203,1953-04-04,63,63,M,THANE,8982.20,2,1688.70
C1038907,1961-05-24,55,55,M,HYDERABAD,21594.41,2,5258.76
C1025186,1979-01-03,37,37,M,BANGALORE,6450.44,1,202.22
C1033207,1951-07-25,65,65,M,NEW DELHI,17548.44,2,644.91
C1017967,1977-05-19,39,39,M,MUMBAI,2796.39,1,1521.55
C1045492,,,42,M,MUMBAI,11153.57,2,2272.64
C1039732,1994-11-05,22,22,F,BANGALORE,5157.73,2,3347.81
C1007581,1979-08-05,37,37,M,MUMBAI,5030.42,1,195.44
C1000192,1964-06-14,52,52,M,MUMBAI,8607.47,2,436.90
C1030854,,,42,M,CHENNAI,12522.72,1,214.17
C1046726,1990-09-15,26,26,F,MUMBAI,6437.15,1,301.74
C1013295,1995-10-07,21,21,M,KOLKATA,53392.34,3,2184.72
C1017442,1957-07-24,59,59,M,MUMBAI,9826.66,1,92.80
C1013041,1982-02-06,34,34,M,MUMBAI,11271.79,2,838.97
C1017573,1992-10-07,24,24,M,GURGAON,7154.69,4,4446.19
C1015907,1995-04-15,21,21,F,NEW DELHI,56185.39,1,197.48
